datetime,city,state,latitude,longitude,aqi,temp,humidity,PM2.5,PM10,NO2,OZONE,CO,SO2,NH3
2025-08-14 08:22:07,Delhi,Delhi,28.6139,77.209,69,37.0,32.2,49.3,74.2,22.1,15.2,8.2,10.0,7.9
2025-08-14 09:22:07,Delhi,Delhi,28.6139,77.209,83,33.6,37.0,65.6,104.5,26.4,18.9,8.8,10.3,9.9
2025-08-14 10:22:07,Delhi,Delhi,28.6139,77.209,60,32.9,35.3,53.2,70.2,19.5,10.4,7.7,6.7,4.2
2025-08-14 11:22:07,Delhi,Delhi,28.6139,77.209,73,32.1,44.2,61.2,100.4,23.8,13.8,7.8,11.4,7.4
2025-08-14 12:22:07,Delhi,Delhi,28.6139,77.209,89,31.0,56.8,73.2,97.8,23.4,20.0,8.5,10.8,7.6
2025-08-14 13:22:07,Delhi,Delhi,28.6139,77.209,84,28.4,58.7,69.5,100.4,24.8,14.2,7.5,13.8,9.8
2025-08-14 14:22:07,Delhi,Delhi,28.6139,77.209,85,24.6,61.3,74.1,96.6,24.8,15.9,8.6,14.7,6.6
2025-08-14 15:22:07,Delhi,Delhi,28.6139,77.209,35,24.2,65.0,23.9,37.6,14.1,8.0,2.3,4.9,4.4
2025-08-14 16:22:07,Delhi,Delhi,28.6139,77.209,71,18.2,72.8,53.9,75.3,20.2,13.5,7.6,10.0,5.6
2025-08-14 17:22:07,Delhi,Delhi,28.6139,77.209,39,20.7,83.6,23.8,39.6,11.8,8.2,5.1,6.4,3.9
2025-08-14 18:22:07,Delhi,Delhi,28.6139,77.209,51,13.6,71.6,41.8,46.6,15.0,11.2,4.8,8.0,6.6
2025-08-14 19:22:07,Delhi,Delhi,28.6139,77.209,52,13.6,80.5,48.4,49.6,13.2,8.1,5.1,6.7,4.8
2025-08-14 20:22:07,Delhi,Delhi,28.6139,77.209,59,16.5,81.9,49.5,62.4,17.5,14.6,6.7,10.7,5.2
2025-08-14 21:22:07,Delhi,Delhi,28.6139,77.209,37,16.7,86.9,34.8,36.9,7.2,5.8,3.5,3.0,2.2
2025-08-14 22:22:07,Delhi,Delhi,28.6139,77.209,50,17.6,87.0,48.6,59.8,12.5,12.0,4.1,4.8,4.8
2025-08-14 23:22:07,Delhi,Delhi,28.6139,77.209,44,17.5,65.7,32.8,67.0,14.0,11.5,5.3,9.5,3.1
2025-08-15 00:22:07,Delhi,Delhi,28.6139,77.209,70,23.0,62.9,57.2,80.6,17.4,13.7,7.5,12.7,7.5
2025-08-15 01:22:07,Delhi,Delhi,28.6139,77.209,49,20.6,64.9,41.9,56.8,10.9,7.3,4.1,5.8,3.2
2025-08-15 02:22:07,Delhi,Delhi,28.6139,77.209,67,22.4,52.3,50.8,72.2,19.0,13.3,6.1,7.3,6.2
2025-08-15 03:22:07,Delhi,Delhi,28.6139,77.209,60,26.1,55.1,50.6,58.0,21.7,14.3,7.3,10.9,6.2
2025-08-15 04:22:07,Delhi,Delhi,28.6139,77.209,81,27.1,40.6,70.5,87.7,28.0,16.1,6.9,10.9,7.7
2025-08-15 05:22:07,Delhi,Delhi,28.6139,77.209,94,33.2,54.1,80.3,116.2,25.3,21.1,11.3,14.2,9.1
2025-08-15 06:22:07,Delhi,Delhi,28.6139,77.209,65,31.3,44.3,58.9,69.1,23.3,11.9,4.8,7.7,5.8
2025-08-15 07:22:07,Delhi,Delhi,28.6139,77.209,105,32.1,30.8,74.5,138.3,28.9,19.8,9.1,13.8,9.8
2025-08-15 08:22:07,Delhi,Delhi,28.6139,77.209,69,36.6,45.8,54.1,73.2,20.6,15.8,7.5,12.5,6.4
2025-08-15 09:22:07,Delhi,Delhi,28.6139,77.209,88,36.5,36.2,73.8,99.3,26.3,15.4,8.5,11.7,9.9
2025-08-15 10:22:07,Delhi,Delhi,28.6139,77.209,83,31.3,49.1,57.4,91.1,20.3,16.5,7.8,13.7,6.8
2025-08-15 11:22:07,Delhi,Delhi,28.6139,77.209,97,32.3,49.3,83.5,126.8,25.6,19.9,10.7,14.6,9.8
2025-08-15 12:22:07,Delhi,Delhi,28.6139,77.209,81,31.3,55.9,60.6,91.3,21.3,15.1,6.9,14.7,7.7
2025-08-15 13:22:07,Delhi,Delhi,28.6139,77.209,61,27.3,63.2,40.4,79.9,14.2,13.7,5.9,9.2,5.6
2025-08-15 14:22:07,Delhi,Delhi,28.6139,77.209,73,22.5,56.6,63.9,82.4,25.8,14.4,8.0,8.8,6.3
2025-08-15 15:22:07,Delhi,Delhi,28.6139,77.209,49,21.8,72.5,44.0,46.7,16.8,9.6,3.2,6.2,5.0
2025-08-15 16:22:07,Delhi,Delhi,28.6139,77.209,66,19.4,71.2,54.9,93.3,19.1,14.6,5.0,12.0,6.1
2025-08-15 17:22:07,Delhi,Delhi,28.6139,77.209,69,17.5,78.7,62.8,96.9,19.1,14.2,7.0,12.0,7.2
2025-08-15 18:22:07,Delhi,Delhi,28.6139,77.209,54,15.8,70.0,52.0,58.5,21.1,12.1,3.8,11.0,3.6
2025-08-15 19:22:07,Delhi,Delhi,28.6139,77.209,20,16.7,80.1,16.4,31.0,5.0,3.2,2.3,3.9,3.1
2025-08-15 20:22:07,Delhi,Delhi,28.6139,77.209,37,12.1,72.5,29.5,45.9,9.4,10.4,2.2,3.3,5.5
2025-08-15 21:22:07,Delhi,Delhi,28.6139,77.209,26,15.7,88.3,26.7,42.6,9.7,2.6,2.6,1.7,3.0
2025-08-15 22:22:07,Delhi,Delhi,28.6139,77.209,35,16.1,84.8,26.9,49.3,8.4,9.8,4.0,4.1,5.5
2025-08-15 23:22:07,Delhi,Delhi,28.6139,77.209,23,17.6,78.0,15.3,20.0,6.8,5.6,1.5,3.0,1.8
2025-08-16 00:22:07,Delhi,Delhi,28.6139,77.209,36,20.5,70.3,32.0,44.5,9.0,6.9,4.6,7.7,5.5
2025-08-16 01:22:07,Delhi,Delhi,28.6139,77.209,50,22.6,63.0,38.6,74.0,14.9,10.6,6.9,9.6,3.2
2025-08-16 02:22:07,Delhi,Delhi,28.6139,77.209,73,23.9,66.8,49.0,99.2,17.4,15.9,9.1,9.8,6.9
2025-08-16 03:22:07,Delhi,Delhi,28.6139,77.209,60,24.7,63.1,43.3,65.2,13.2,14.0,7.8,7.1,7.2
2025-08-16 04:22:07,Delhi,Delhi,28.6139,77.209,86,32.2,42.2,66.1,100.1,24.3,18.2,7.5,10.5,7.8
2025-08-16 05:22:07,Delhi,Delhi,28.6139,77.209,88,33.2,53.0,61.1,116.0,26.7,20.2,9.5,10.2,7.6
2025-08-16 06:22:07,Delhi,Delhi,28.6139,77.209,70,35.7,46.2,59.7,73.7,24.5,13.8,6.9,7.9,8.6
2025-08-16 07:22:07,Delhi,Delhi,28.6139,77.209,78,35.9,33.1,52.5,81.1,19.7,14.8,5.8,14.7,9.4
2025-08-16 08:22:07,Delhi,Delhi,28.6139,77.209,67,33.5,35.8,61.7,88.0,24.5,11.2,6.2,8.2,8.2
2025-08-16 09:22:07,Delhi,Delhi,28.6139,77.209,107,34.0,39.1,77.2,125.1,28.2,21.6,12.3,18.5,11.0
2025-08-16 10:22:07,Delhi,Delhi,28.6139,77.209,100,34.3,37.4,75.0,129.7,33.1,18.8,10.4,17.7,10.7
2025-08-16 11:22:07,Delhi,Delhi,28.6139,77.209,90,29.3,53.5,78.0,104.6,25.2,16.9,7.5,12.9,7.2
2025-08-16 12:22:07,Delhi,Delhi,28.6139,77.209,85,31.7,47.2,72.7,100.3,28.4,17.4,8.3,12.5,8.5
2025-08-16 13:22:07,Delhi,Delhi,28.6139,77.209,49,26.2,60.9,47.7,59.1,14.0,7.1,3.0,4.4,6.3
2025-08-16 14:22:07,Delhi,Delhi,28.6139,77.209,88,24.7,62.3,74.3,105.3,29.9,16.5,8.8,13.8,8.4
2025-08-16 15:22:07,Delhi,Delhi,28.6139,77.209,45,23.8,66.4,33.0,63.2,15.4,7.0,2.7,8.1,5.9
2025-08-16 16:22:07,Delhi,Delhi,28.6139,77.209,70,17.4,70.0,51.2,84.4,20.6,12.2,8.3,9.9,5.9
2025-08-16 17:22:07,Delhi,Delhi,28.6139,77.209,64,16.8,84.0,49.4,78.0,21.8,13.0,5.5,6.6,8.0
2025-08-16 18:22:07,Delhi,Delhi,28.6139,77.209,36,16.8,79.7,34.5,39.8,8.6,5.1,4.2,5.4,5.3
2025-08-16 19:22:07,Delhi,Delhi,28.6139,77.209,44,17.0,84.1,44.5,39.3,17.5,8.0,5.4,8.2,3.3
2025-08-16 20:22:07,Delhi,Delhi,28.6139,77.209,52,14.8,88.9,36.9,59.2,19.2,12.5,6.4,10.2,3.8
2025-08-16 21:22:07,Delhi,Delhi,28.6139,77.209,20,16.3,77.1,15.3,21.9,5.9,1.4,1.0,4.8,2.3
2025-08-16 22:22:07,Delhi,Delhi,28.6139,77.209,32,14.4,77.7,19.8,29.0,6.4,7.3,3.5,3.9,3.6
2025-08-16 23:22:07,Delhi,Delhi,28.6139,77.209,40,19.0,68.5,39.3,54.8,12.3,8.9,5.4,3.2,5.3
2025-08-17 00:22:07,Delhi,Delhi,28.6139,77.209,43,20.5,76.8,33.4,58.5,8.9,7.3,4.9,5.3,3.3
2025-08-17 01:22:07,Delhi,Delhi,28.6139,77.209,82,24.0,74.7,59.1,103.9,27.6,18.5,7.0,9.5,9.2
2025-08-17 02:22:07,Delhi,Delhi,28.6139,77.209,82,27.4,67.3,74.3,102.9,20.3,13.6,8.4,13.2,7.6
2025-08-17 03:22:07,Delhi,Delhi,28.6139,77.209,62,29.4,60.2,58.7,64.9,19.2,13.5,4.5,10.1,7.5
2025-08-17 04:22:07,Delhi,Delhi,28.6139,77.209,67,28.5,54.6,59.8,74.4,20.0,16.0,6.6,12.0,6.3
2025-08-17 05:22:07,Delhi,Delhi,28.6139,77.209,60,29.2,37.7,45.2,58.6,15.2,12.5,7.6,11.6,4.7
2025-08-17 06:22:07,Delhi,Delhi,28.6139,77.209,100,35.4,44.9,81.5,105.6,34.8,18.5,11.1,12.7,9.2
2025-08-17 07:22:07,Delhi,Delhi,28.6139,77.209,64,34.9,40.9,55.1,82.0,23.6,10.4,5.0,9.7,7.4
2025-08-17 08:22:07,Delhi,Delhi,28.6139,77.209,88,32.9,45.6,77.2,111.1,26.8,15.7,10.3,12.6,8.5
2025-08-17 09:22:07,Delhi,Delhi,28.6139,77.209,63,32.0,38.5,59.5,86.1,23.9,13.6,5.1,11.5,7.6
2025-08-17 10:22:07,Delhi,Delhi,28.6139,77.209,70,32.0,40.3,50.0,95.2,18.2,12.5,6.3,9.0,7.1
2025-08-17 11:22:07,Delhi,Delhi,28.6139,77.209,90,34.6,38.3,67.5,99.6,22.6,16.9,9.0,13.1,8.4
2025-08-17 12:22:07,Delhi,Delhi,28.6139,77.209,55,32.0,45.4,34.6,69.3,12.5,9.5,7.2,6.3,7.4
2025-08-17 13:22:07,Delhi,Delhi,28.6139,77.209,75,25.4,62.4,67.6,102.2,19.6,12.9,8.1,9.5,8.3
2025-08-17 14:22:07,Delhi,Delhi,28.6139,77.209,51,25.6,55.5,48.8,63.5,19.7,11.0,3.7,7.7,3.8
2025-08-17 15:22:07,Delhi,Delhi,28.6139,77.209,62,24.8,60.2,58.5,86.6,14.2,10.3,8.0,6.7,6.7
2025-08-17 16:22:07,Delhi,Delhi,28.6139,77.209,58,23.0,64.2,51.9,74.8,19.2,8.9,7.1,8.0,5.9
2025-08-17 17:22:07,Delhi,Delhi,28.6139,77.209,63,18.6,82.2,49.2,78.3,22.7,10.8,5.9,6.6,5.6
2025-08-17 18:22:07,Delhi,Delhi,28.6139,77.209,29,18.8,76.1,31.9,24.9,5.1,7.0,4.0,3.2,4.3
2025-08-17 19:22:07,Delhi,Delhi,28.6139,77.209,44,16.4,78.0,28.8,62.9,10.5,6.8,4.5,4.8,5.1
2025-08-17 20:22:07,Delhi,Delhi,28.6139,77.209,64,17.6,87.0,58.6,87.1,17.5,10.2,6.2,10.9,8.2
2025-08-17 21:22:07,Delhi,Delhi,28.6139,77.209,20,12.8,84.1,18.9,35.0,5.0,5.1,1.8,1.0,1.0
2025-08-17 22:22:07,Delhi,Delhi,28.6139,77.209,51,15.0,72.5,31.5,59.1,14.7,11.2,6.9,8.3,6.1
2025-08-17 23:22:07,Delhi,Delhi,28.6139,77.209,70,18.4,76.1,49.9,99.0,20.1,12.9,8.5,8.6,5.1
2025-08-18 00:22:07,Delhi,Delhi,28.6139,77.209,48,20.6,73.3,44.6,55.6,15.5,12.5,5.7,7.3,3.8
2025-08-18 01:22:07,Delhi,Delhi,28.6139,77.209,41,23.5,61.2,39.1,37.9,10.5,9.7,4.8,4.8,2.8
2025-08-18 02:22:07,Delhi,Delhi,28.6139,77.209,59,26.2,60.6,38.9,58.5,22.5,12.6,5.0,6.1,4.3
2025-08-18 03:22:07,Delhi,Delhi,28.6139,77.209,93,27.4,45.9,74.9,104.4,26.7,16.8,8.7,11.9,7.3
2025-08-18 04:22:07,Delhi,Delhi,28.6139,77.209,71,29.2,42.3,50.9,88.0,21.1,16.7,8.4,13.6,7.3
2025-08-18 05:22:07,Delhi,Delhi,28.6139,77.209,97,32.8,39.4,81.3,105.5,31.9,16.7,8.3,16.7,9.4
2025-08-18 06:22:07,Delhi,Delhi,28.6139,77.209,100,35.0,45.9,86.5,116.5,29.6,17.2,12.0,14.3,11.3
2025-08-18 07:22:07,Delhi,Delhi,28.6139,77.209,109,33.1,47.4,86.6,118.3,29.6,22.8,10.4,17.1,9.4
2025-08-18 08:22:07,Delhi,Delhi,28.6139,77.209,100,36.8,30.8,84.7,111.6,28.3,17.5,11.1,17.7,9.4
2025-08-18 09:22:07,Delhi,Delhi,28.6139,77.209,74,32.5,36.8,57.1,75.5,25.2,14.2,8.5,10.1,9.4
2025-08-18 10:22:07,Delhi,Delhi,28.6139,77.209,108,34.9,50.9,95.2,144.1,33.5,20.2,12.5,17.7,12.2
2025-08-18 11:22:07,Delhi,Delhi,28.6139,77.209,64,29.9,45.8,47.0,63.7,14.6,14.7,6.1,8.1,7.0
2025-08-18 12:22:07,Delhi,Delhi,28.6139,77.209,79,29.7,48.1,56.6,103.0,23.7,13.4,7.9,10.3,6.3
2025-08-18 13:22:07,Delhi,Delhi,28.6139,77.209,74,30.4,47.0,57.9,84.6,24.2,16.7,8.1,10.8,9.0
2025-08-18 14:22:07,Delhi,Delhi,28.6139,77.209,83,25.1,57.2,60.5,95.9,23.9,17.6,9.3,14.4,8.6
2025-08-18 15:22:07,Delhi,Delhi,28.6139,77.209,41,20.4,73.2,38.5,50.9,11.3,6.9,4.0,7.1,3.5
2025-08-18 16:22:07,Delhi,Delhi,28.6139,77.209,65,19.7,74.8,53.3,83.3,22.5,11.0,7.2,7.1,6.6
2025-08-18 17:22:07,Delhi,Delhi,28.6139,77.209,56,16.4,73.6,36.0,78.6,12.1,9.4,6.9,10.3,7.5
2025-08-18 18:22:07,Delhi,Delhi,28.6139,77.209,29,16.4,81.9,30.5,29.6,7.7,8.0,2.3,2.9,1.4
2025-08-18 19:22:07,Delhi,Delhi,28.6139,77.209,56,14.0,81.0,45.8,71.5,16.1,9.3,5.5,5.7,5.3
2025-08-18 20:22:07,Delhi,Delhi,28.6139,77.209,54,14.7,72.9,50.3,57.7,14.3,7.9,5.9,8.1,5.5
2025-08-18 21:22:07,Delhi,Delhi,28.6139,77.209,25,15.7,85.6,15.6,20.6,10.8,7.7,2.7,6.6,2.3
2025-08-18 22:22:07,Delhi,Delhi,28.6139,77.209,27,17.1,79.4,31.1,41.2,5.0,7.9,2.6,4.8,3.6
2025-08-18 23:22:07,Delhi,Delhi,28.6139,77.209,46,20.0,73.6,39.6,47.1,18.6,11.1,2.7,4.2,4.1
2025-08-19 00:22:07,Delhi,Delhi,28.6139,77.209,71,22.0,72.8,63.0,85.4,18.1,13.5,9.0,12.0,5.5
2025-08-19 01:22:07,Delhi,Delhi,28.6139,77.209,67,22.3,56.3,61.8,88.4,25.1,15.9,5.0,7.6,6.8
2025-08-19 02:22:07,Delhi,Delhi,28.6139,77.209,79,27.1,56.4,61.2,107.8,27.1,18.4,9.1,14.8,9.7
2025-08-19 03:22:07,Delhi,Delhi,28.6139,77.209,52,28.7,64.6,42.0,68.7,17.3,12.7,6.2,8.2,6.2
2025-08-19 04:22:07,Delhi,Delhi,28.6139,77.209,51,29.4,59.6,43.8,54.7,15.2,10.1,6.8,5.1,3.2
2025-08-19 05:22:07,Delhi,Delhi,28.6139,77.209,95,30.1,37.4,79.5,128.0,28.0,21.2,9.5,15.2,10.4
2025-08-19 06:22:07,Delhi,Delhi,28.6139,77.209,85,33.7,39.5,74.3,90.0,26.0,18.5,7.6,10.9,9.8
2025-08-19 07:22:07,Delhi,Delhi,28.6139,77.209,88,32.1,40.6,65.4,101.2,25.6,18.3,9.6,13.8,10.6
2025-08-19 08:22:07,Delhi,Delhi,28.6139,77.209,93,37.6,47.0,80.2,122.1,32.7,17.6,8.1,12.6,9.8
2025-08-19 09:22:07,Delhi,Delhi,28.6139,77.209,79,36.0,31.2,66.6,102.3,28.7,14.4,7.0,14.3,9.9
2025-08-19 10:22:07,Delhi,Delhi,28.6139,77.209,78,33.5,32.7,53.1,81.8,21.2,13.3,7.9,12.2,7.1
2025-08-19 11:22:07,Delhi,Delhi,28.6139,77.209,71,32.4,41.0,55.5,87.0,22.6,16.3,6.7,10.4,7.3
2025-08-19 12:22:07,Delhi,Delhi,28.6139,77.209,89,32.4,43.9,73.3,117.0,24.4,17.4,10.4,14.8,10.4
2025-08-19 13:22:07,Delhi,Delhi,28.6139,77.209,78,27.6,62.8,63.0,107.7,19.1,13.1,7.5,14.2,9.1
2025-08-19 14:22:07,Delhi,Delhi,28.6139,77.209,48,27.6,54.4,45.1,51.4,10.7,7.7,5.8,7.2,6.4
2025-08-19 15:22:07,Delhi,Delhi,28.6139,77.209,43,24.2,70.7,38.5,41.0,12.2,7.2,4.9,3.8,4.9
2025-08-19 16:22:07,Delhi,Delhi,28.6139,77.209,69,18.1,72.9,46.1,68.5,21.9,15.8,6.3,7.5,8.2
2025-08-19 17:22:07,Delhi,Delhi,28.6139,77.209,25,15.1,65.9,11.9,23.2,5.4,6.2,3.5,5.3,2.0
2025-08-19 18:22:07,Delhi,Delhi,28.6139,77.209,22,19.1,82.0,26.8,27.0,10.4,1.9,2.0,2.8,1.0
2025-08-19 19:22:07,Delhi,Delhi,28.6139,77.209,26,13.8,88.1,12.5,45.1,8.2,7.5,1.0,4.3,2.6
2025-08-19 20:22:07,Delhi,Delhi,28.6139,77.209,47,17.5,89.8,37.1,64.4,17.8,9.2,4.4,4.3,4.0
2025-08-19 21:22:07,Delhi,Delhi,28.6139,77.209,58,13.2,69.5,43.1,59.4,16.0,10.7,3.8,11.1,4.7
2025-08-19 22:22:07,Delhi,Delhi,28.6139,77.209,52,17.2,77.6,37.7,76.4,11.4,12.1,5.4,5.0,4.0
2025-08-19 23:22:07,Delhi,Delhi,28.6139,77.209,24,18.0,70.8,11.5,36.4,5.9,5.6,4.1,1.3,3.7
2025-08-20 00:22:07,Delhi,Delhi,28.6139,77.209,32,20.7,60.3,19.8,24.9,10.6,8.2,4.4,4.9,1.2
2025-08-20 01:22:07,Delhi,Delhi,28.6139,77.209,53,25.0,55.5,47.4,53.2,17.9,11.1,7.1,5.7,3.9
2025-08-20 02:22:07,Delhi,Delhi,28.6139,77.209,48,27.9,67.4,45.4,51.8,13.9,9.3,6.3,9.2,6.2
2025-08-20 03:22:07,Delhi,Delhi,28.6139,77.209,73,25.6,59.1,56.0,98.2,19.2,13.8,7.7,11.8,5.7
2025-08-20 04:22:07,Delhi,Delhi,28.6139,77.209,52,30.1,51.9,43.1,52.2,18.5,11.3,5.8,9.7,4.9
2025-08-20 05:22:07,Delhi,Delhi,28.6139,77.209,83,32.4,42.6,68.4,104.3,21.6,18.7,6.4,14.3,9.5
2025-08-20 06:22:07,Delhi,Delhi,28.6139,77.209,79,34.9,50.6,54.5,85.2,28.3,17.6,7.8,12.5,6.6
2025-08-20 07:22:07,Delhi,Delhi,28.6139,77.209,75,33.0,36.5,66.6,76.3,26.7,12.3,8.4,11.5,7.1
2025-08-20 08:22:07,Delhi,Delhi,28.6139,77.209,101,36.7,45.4,77.5,113.5,32.1,20.5,8.8,15.5,11.5
2025-08-20 09:22:07,Delhi,Delhi,28.6139,77.209,79,33.4,39.6,67.9,89.0,25.2,15.3,8.8,11.8,7.4
2025-08-20 10:22:07,Delhi,Delhi,28.6139,77.209,88,31.5,46.5,74.8,97.9,26.5,15.1,9.7,14.3,8.3
2025-08-20 11:22:07,Delhi,Delhi,28.6139,77.209,85,30.2,39.6,68.4,94.6,21.7,19.4,8.6,15.6,10.4
2025-08-20 12:22:07,Delhi,Delhi,28.6139,77.209,87,31.6,53.1,76.4,92.1,23.3,15.6,7.3,14.7,10.7
2025-08-20 13:22:07,Delhi,Delhi,28.6139,77.209,54,27.1,49.3,47.5,50.6,19.8,12.5,5.1,9.1,4.0
2025-08-20 14:22:07,Delhi,Delhi,28.6139,77.209,44,22.4,62.5,25.6,48.1,13.0,8.0,4.1,8.3,3.6
2025-08-20 15:22:07,Delhi,Delhi,28.6139,77.209,83,20.1,65.7,58.1,111.1,22.8,17.9,8.9,10.6,7.4
2025-08-20 16:22:07,Delhi,Delhi,28.6139,77.209,43,22.2,68.0,33.4,46.6,14.3,8.4,4.4,9.4,5.6
2025-08-20 17:22:07,Delhi,Delhi,28.6139,77.209,46,16.0,70.5,45.5,55.3,12.1,8.8,5.8,4.0,4.5
2025-08-20 18:22:07,Delhi,Delhi,28.6139,77.209,22,16.5,75.4,10.0,28.8,7.6,2.6,1.3,3.9,2.1
2025-08-20 19:22:07,Delhi,Delhi,28.6139,77.209,58,14.8,77.8,54.4,57.7,18.5,9.0,5.6,9.2,4.1
2025-08-20 20:22:07,Delhi,Delhi,28.6139,77.209,51,17.6,83.9,43.4,46.4,18.1,11.6,5.4,9.6,6.4
2025-08-20 21:22:07,Delhi,Delhi,28.6139,77.209,64,15.7,74.8,49.6,82.1,24.1,11.5,5.3,7.7,5.3
2025-08-20 22:22:07,Delhi,Delhi,28.6139,77.209,60,15.1,69.2,39.6,76.7,18.5,9.3,7.1,9.7,5.4
2025-08-20 23:22:07,Delhi,Delhi,28.6139,77.209,30,16.7,79.2,16.2,35.5,11.2,3.8,3.3,5.2,4.3
2025-08-21 00:22:07,Delhi,Delhi,28.6139,77.209,47,20.6,71.1,43.1,52.3,10.7,11.2,5.6,4.9,5.7
2025-08-21 01:22:07,Delhi,Delhi,28.6139,77.209,70,22.0,73.5,60.4,77.1,17.5,12.4,5.5,8.1,7.2
2025-08-21 02:22:07,Delhi,Delhi,28.6139,77.209,49,28.0,63.8,45.9,70.1,17.1,11.3,4.6,6.0,4.2
2025-08-21 03:22:07,Delhi,Delhi,28.6139,77.209,57,29.9,56.9,47.7,70.1,13.8,12.6,7.0,8.3,7.2
2025-08-21 04:22:07,Delhi,Delhi,28.6139,77.209,86,30.2,50.0,70.5,91.2,30.3,18.6,10.2,13.4,9.9
2025-08-21 05:22:07,Delhi,Delhi,28.6139,77.209,61,33.0,53.8,41.8,65.3,17.6,11.2,7.1,7.7,4.4
2025-08-21 06:22:07,Delhi,Delhi,28.6139,77.209,66,31.7,35.3,50.6,86.7,21.7,11.6,6.3,8.3,5.9
2025-08-21 07:22:07,Delhi,Delhi,28.6139,77.209,80,31.9,39.2,70.9,89.4,26.8,14.6,7.1,12.8,6.7
2025-08-21 08:22:07,Delhi,Delhi,28.6139,77.209,102,34.8,38.9,90.8,117.4,35.5,21.4,12.2,15.8,10.1
2025-08-21 09:22:07,Delhi,Delhi,28.6139,77.209,64,34.5,46.2,52.4,81.9,15.4,14.8,7.3,11.4,4.4
2025-08-21 10:22:07,Delhi,Delhi,28.6139,77.209,62,33.6,44.9,52.7,83.2,13.6,14.2,4.3,8.1,5.0
2025-08-21 11:22:07,Delhi,Delhi,28.6139,77.209,86,29.1,50.8,75.0,113.9,26.8,18.5,6.7,14.9,8.2
2025-08-21 12:22:07,Delhi,Delhi,28.6139,77.209,80,32.5,55.2,70.4,90.3,20.1,18.7,9.8,13.1,6.4
2025-08-21 13:22:07,Delhi,Delhi,28.6139,77.209,77,28.4,54.7,59.6,102.3,19.9,17.9,6.5,14.0,9.3
2025-08-21 14:22:07,Delhi,Delhi,28.6139,77.209,43,27.9,55.3,33.1,55.8,13.0,10.2,4.2,8.2,6.1
2025-08-21 15:22:07,Delhi,Delhi,28.6139,77.209,42,20.8,57.5,24.3,59.9,12.0,9.0,4.5,8.3,2.3
2025-08-21 16:22:07,Delhi,Delhi,28.6139,77.209,54,22.5,61.7,43.5,70.5,20.5,9.1,5.3,6.4,5.6
2025-08-21 17:22:07,Delhi,Delhi,28.6139,77.209,31,16.2,75.4,34.2,37.8,14.0,6.4,2.0,5.0,2.6
2025-08-21 18:22:07,Delhi,Delhi,28.6139,77.209,24,18.2,86.0,16.7,20.0,6.5,7.3,2.5,3.2,1.1
2025-08-21 19:22:07,Delhi,Delhi,28.6139,77.209,20,18.0,70.0,12.1,26.9,5.0,4.8,1.5,2.8,1.6
2025-08-21 20:22:07,Delhi,Delhi,28.6139,77.209,38,14.7,71.8,35.8,44.4,15.0,9.4,3.9,5.9,3.0
2025-08-21 21:22:07,Delhi,Delhi,28.6139,77.209,21,14.5,86.2,16.3,20.0,10.8,1.7,1.5,4.5,3.0
2025-08-21 22:22:07,Delhi,Delhi,28.6139,77.209,37,17.1,80.1,26.3,56.2,12.1,9.7,3.0,3.3,2.7
2025-08-21 23:22:07,Delhi,Delhi,28.6139,77.209,62,15.6,74.9,57.1,71.0,20.7,12.8,7.2,10.8,6.1
2025-08-22 00:22:07,Delhi,Delhi,28.6139,77.209,70,18.5,78.8,46.9,97.7,17.2,14.8,8.1,8.2,8.4
2025-08-22 01:22:07,Delhi,Delhi,28.6139,77.209,40,19.8,63.6,40.3,60.4,8.9,6.2,5.9,7.1,4.4
2025-08-22 02:22:07,Delhi,Delhi,28.6139,77.209,62,22.6,51.1,56.7,82.4,19.7,12.5,5.0,10.2,7.5
2025-08-22 03:22:07,Delhi,Delhi,28.6139,77.209,86,30.5,46.4,60.5,96.3,30.4,18.9,8.8,10.8,6.6
2025-08-22 04:22:07,Delhi,Delhi,28.6139,77.209,89,29.5,45.7,64.8,111.0,26.5,19.6,7.3,10.5,9.1
2025-08-22 05:22:07,Delhi,Delhi,28.6139,77.209,77,30.1,40.4,53.6,82.7,27.7,15.3,8.2,10.0,6.7
2025-08-22 06:22:07,Delhi,Delhi,28.6139,77.209,71,33.8,36.1,57.1,81.3,21.3,11.7,7.1,12.2,5.4
2025-08-22 07:22:07,Delhi,Delhi,28.6139,77.209,106,31.7,47.5,77.3,120.3,29.4,19.4,12.5,15.4,8.7
2025-08-22 08:22:07,Delhi,Delhi,28.6139,77.209,98,37.2,46.6,79.6,126.7,30.0,21.5,10.6,13.6,10.9
2025-08-22 09:22:07,Delhi,Delhi,28.6139,77.209,64,37.1,41.5,54.4,68.7,23.3,14.5,6.5,9.1,8.2
2025-08-22 10:22:07,Delhi,Delhi,28.6139,77.209,85,33.6,45.6,63.6,105.6,29.7,18.6,7.6,15.3,8.1
2025-08-22 11:22:07,Delhi,Delhi,28.6139,77.209,98,31.2,38.9,85.9,107.6,32.6,18.7,7.9,16.5,8.6
2025-08-22 12:22:07,Delhi,Delhi,28.6139,77.209,92,29.7,41.6,72.7,121.9,31.5,20.4,8.0,12.4,7.7
2025-08-22 13:22:07,Delhi,Delhi,28.6139,77.209,45,25.5,51.5,26.3,63.4,14.6,11.7,3.1,7.1,5.6
2025-08-22 14:22:07,Delhi,Delhi,28.6139,77.209,45,24.9,62.5,37.7,40.0,14.4,8.4,6.0,7.7,5.3
